frame,quat_w,quat_x,quat_y,quat_z,euler_x,euler_y,euler_z
10294,0.6099991,0.1268068,-0.06597233,0.7794029,14.92427,6.965515,104.8165
10295,0.6120338,0.1356005,-0.07090837,0.7758861,16.02268,7.389913,104.5074
10296,0.6086882,0.1385446,-0.07568547,0.7775447,16.64007,7.394543,104.9728
10297,0.6123445,0.1414837,-0.08072406,0.7736281,17.34798,7.225268,104.3788
10298,0.6130817,0.1407633,-0.08174732,0.773068,17.39702,7.067093,104.2502
10299,0.6126867,0.146767,-0.08227494,0.7722082,17.87318,7.59868,104.3381
10300,0.6153362,0.1476356,-0.08581507,0.769546,18.28647,7.358819,103.8937
10301,0.6167885,0.1552907,-0.09093109,0.7662823,19.32467,7.662341,103.6446
10301,0.627231,0.1549682,-0.08775869,0.7581983,19.11581,7.596312,102.0814
10302,0.627187,0.1564224,-0.08850604,0.7578492,19.29067,7.675866,102.0849
10303,0.6272835,0.1585605,-0.09143579,0.7569767,19.71576,7.651436,102.0365
10304,0.6300904,0.1579299,-0.09222668,0.7546779,19.76865,7.458021,101.5834
10305,0.6247517,0.162156,-0.09790868,0.7574991,20.54518,7.568179,102.345
10306,0.6252698,0.1606895,-0.1050823,0.756422,21.09539,6.87544,102.1264
10307,0.6231997,0.1618986,-0.1113829,0.7569709,21.74137,6.569963,102.3351
10308,0.6282492,0.1628664,-0.1123741,0.7524292,21.94698,6.431213,101.5271
10309,0.6286456,0.1616626,-0.116273,0.751765,22.21461,6.006578,101.3738
10310,0.6282688,0.1656302,-0.113847,0.7515875,22.28739,6.573041,101.5101
10311,0.6303362,0.1699291,-0.1161238,0.7485424,22.83459,6.72987,101.1602
10312,0.6329857,0.1713975,-0.1182373,0.7456353,23.1605,6.615115,100.6997
10313,0.6344829,0.1742363,-0.1254202,0.7425248,24.03879,6.260779,100.3069
10314,0.6346372,0.1742695,-0.1221847,0.7429245,23.74982,6.514861,100.3606
10315,0.6346799,0.1740144,-0.1245285,0.7425586,23.94292,6.304333,100.2957
