frame,w,x,y,z
12378,-0.9942458084984725,0.09528027767668863,-0.0020054053128069167,-0.07817901703993727
12379,-0.9930007501486972,0.08688586174695931,-0.005090365193452905,-0.10897713711795794
12380,-0.9907011889809842,0.0785671125051591,-0.008221249041103103,-0.13931704834214775
12381,-0.9873973278633436,0.07034423219847774,-0.011374560795062496,-0.16905422196839853
12382,-0.9831558769689026,0.06223685636758738,-0.014526524074600426,-0.19804920621047278
12383,-0.9780579061177819,0.054264087816418435,-0.01765356630988832,-0.22617008827042065
12384,-0.9721961058504069,0.04644432348625499,-0.020732786751941595,-0.253295425800006
12385,-0.9656715295977394,0.03879489168952178,-0.023742379145331994,-0.2793175220580586
12386,-0.9585898891132101,0.03133149757454767,-0.026662009161823,-0.3041459170153451
12387,-0.9510575870779056,0.024067519873926187,-0.029473149925484065,-0.32771082314258515
12388,-0.943177866415488,0.01701332199391395,-0.032159360193491436,-0.34996598381650695
12389,-0.9350474910012128,0.010175790239981714,-0.03470648843592921,-0.3708904143498042
12390,-0.926754143514659,0.003558190711270339,-0.037102815109084995,-0.3904888233283588
12391,-0.9183744180811766,-0.00283973874260708,-0.03933916305516143,-0.40879094364654306
12392,-0.9099721902312922,-0.009021579952609878,-0.04140898454493179,-0.4258501538195102
12393,-0.9015973041219703,-0.014993944709684291,-0.043308405979084724,-0.4417415850162228
12394,-0.8932846507732274,-0.020766108928329342,-0.04503620438641738,-0.45655973011632517
12395,-0.8850537004605993,-0.026349590122967427,-0.04659368521721713,-0.470415576904393
12396,-0.8769085482606752,-0.03175764057478896,-0.047984433919675606,-0.48343330901436476
12397,-0.8688385614727576,-0.03700458580805477,-0.04921394634561436,-0.49574659254942227
12398,-0.860819699077928,-0.0421049970076573,-0.050289179251033045,-0.5074944745762284
12399,-0.8528165188956424,-0.047072783028213404,-0.05121807239636978,-0.5188169604636711
12400,-0.8447848267983461,-0.05192032529264494,-0.05200908088874407,-0.5298503874189221
12401,-0.8366748798792737,-0.056657738701442556,-0.05267073154015936,-0.5407227504860302
12402,-0.8284350375980477,-0.0612922616655987,-0.05321119625307792,-0.5515491517363502
12403,-0.8200156891170913,-0.06582774115037927,-0.05363786783103954,-0.5624275854030316
12404,-0.8113731519608341,-0.07026423648275423,-0.05395693493015995,-0.5734353523005546
12405,-0.802473157658573,-0.07459785063170699,-0.05417299022250604,-0.5846264198509364
12406,-0.7932936533383362,-0.07882089289344808,-0.05428874072401152,-0.5960299121153126
12407,-0.7838269132956985,-0.08292236685419667,-0.054304884094097006,-0.6076496744809946
12408,-0.7740811122447235,-0.08688867557980295,-0.05422018002990529,-0.6194647161667393
12409,-0.7640814170278456,-0.09070443016161339,-0.05403171042497443,-0.6314303975863867
12410,-0.7538704851475323,-0.09435328666418226,-0.0537352937587705,-0.643480354055145
12411,-0.7435082049509073,-0.09781875742674966,-0.05332599738621297,-0.6555291836540824
12412,-0.7330705461486137,-0.10108497107899972,-0.05279867918356158,-0.6674758947377548
12413,-0.7226474444151585,-0.10413739828449492,-0.05214849493084619,-0.679208061568543
12414,-0.712339732443939,-0.10696357204401995,-0.05137133471531435,-0.6906065707047575
12415,-0.7022552568320632,-0.10955380587358694,-0.05046418531484193,-0.701550752798128
12416,-0.6925044246343185,-0.11190188105615484,-0.049425426702446894,-0.7119236306532998
12417,-0.6831954560563395,-0.11400565219185112,-0.04825505860447096,-0.7216170123514554
12418,-0.6744296203349814,-0.11586751457512887,-0.046954847326907904,-0.7305361815917288
12419,-0.6662967448821022,-0.11749468613145067,-0.04552839179963847,-0.7386039474586237
12420,-0.6588712832549286,-0.11889926664569812,-0.0439811110509913,-0.7457638389145638
12421,-0.6522091862089119,-0.12009804369920996,-0.04232014958182465,-0.7519822815015257
12422,-0.6463457677464765,-0.1211120338331734,-0.04055420157335229,-0.7572496500287385
12423,-0.6412946856906423,-0.12196578395561451,-0.03869327654965235,-0.7615801566122669
12424,-0.6370480450800491,-0.1226864936465277,-0.036748445871191894,-0.7650106263534892
12425,-0.6335775265214979,-0.12330303829593033,-0.03473160035825112,-0.7675983005035139
12426,-0.6308363894068303,-0.1238449642874751,-0.032655225130390646,-0.7694178520028058
12427,-0.628762187296079,-0.12434148488872343,-0.030532180083986404,-0.7705578137415087
12428,-0.6272800236379694,-0.12482047244756263,-0.028375467865459938,-0.7711166275119914
12429,-0.6263061628034959,-0.12530747006414608,-0.026197973094012127,-0.7711985188233079
12430,-0.625751804220062,-0.12582479728620044,-0.024012171672797084,-0.7709093888576816
12431,-0.6255268288422924,-0.1263908322573702,-0.02182983033488599,-0.770352900668265
12432,-0.6255433337157441,-0.1270195185606748,-0.019661721785459947,-0.7696269254392272
12433,-0.625718788058086,-0.1277201057303982,-0.017517374759553152,-0.7688204953707903
12434,-0.6259786897932748,-0.12849711058245988,-0.015404883233970362,-0.7680113655269794
12435,-0.6262586689220647,-0.12935048016393333,-0.01333080139331502,-0.7672642230543277
12436,-0.6265060260805773,-0.1302759250577393,-0.011300127237801303,-0.7666295409712789
12437,-0.626680686447435,-0.13126537317090747,-0.009316343220387054,-0.7661430759047592
12438,-0.6267555443767511,-0.13230749426624383,-0.007381472112834923,-0.7658260071084857
12439,-0.6267162333325799,-0.13338827189185576,-0.005496136644002742,-0.7656856573943192
12440,-0.6265604449850506,-0.13449162803937045,-0.0036596589889186064,-0.7657166570682323
12441,-0.6262969391382383,-0.13560011081047488,-0.0018702507375422657,-0.765902396932389
12442,-0.6259443106869688,-0.13669563763561712,-0.0001253037477800524,-0.7662166829880991
12443,-0.625529519300416,-0.13776025357319457,0.0015782679632479484,-0.7666255628825973
12444,-0.6250862131238503,-0.13877682027324506,0.0032437113893041907,-0.7670892837823035
12445,-0.6246529164776757,-0.13972953937376936,0.004874192339014718,-0.7675643171883052
12446,-0.6242711321281585,-0.1406042697175903,0.006472635609346386,-0.7680054000066171
12447,-0.6239833788293974,-0.1413886754614393,0.008041637578636044,-0.7683675588085659
12448,-0.6238312064677601,-0.1420722850528188,0.009583432943897524,-0.768608063374595
12449,-0.623853288938324,-0.14264653674397132,0.011099882910601629,-0.7686882116056144
12450,-0.624083749135887,-0.14310483422994413,0.012592456181795048,-0.7685748132801514
12451,-0.6245508757789493,-0.14344258040552832,0.014062194746835378,-0.7682412475031227
12452,-0.6252762970240081,-0.14365717773943945,0.015509660025275871,-0.7676680519810526
12453,-0.6262745285856126,-0.14374805365374133,0.01693484719583746,-0.7668431237982658
12454,-0.6275527517238508,-0.14371677084462314,0.018337064232608342,-0.7657616673835906
12455,-0.6291107522918917,-0.14356719905497628,0.01971479284484473,-0.7644259699697856
12456,-0.6309410988312909,-0.1433056415513777,0.0210655650807658,-0.7628449627038855
12457,-0.6330297312191282,-0.14294077896519083,0.022385890593414854,-0.7610334419484955
12458,-0.6353570484495942,-0.14248334639232169,0.02367124361088063,-0.75901089215914
12459,-0.6378993617805695,-0.14194559672061963,0.024916087822356214,-0.7568000353411926
12460,-0.6406304228685589,-0.14134071164659456,0.026113922871079696,-0.7544253582786916
12461,-0.6435227619304436,-0.14068229630487503,0.027257363723979345,-0.7519118464058333
12462,-0.6465487115944327,-0.13998398661983746,0.02833827373781472,-0.7492840362371734
12463,-0.6496811428873591,-0.13925911742384212,0.029347970815606455,-0.7465653658810711
12464,-0.6528940481897076,-0.13852036614747562,0.030277530538942683,-0.74377770067649
12465,-0.6561631363379518,-0.13777929182625687,0.03111820140377163,-0.7409408780663213
12466,-0.6594665093445403,-0.13704575976015718,0.03186191139953407,-0.7380722002135125
12467,-0.6627853148365834,-0.13632735578883923,0.03250180505968557,-0.7351859623055486
12468,-0.6661041805133318,-0.13562894875651993,0.033032735801772094,-0.7322931849250752
12469,-0.6694113042999249,-0.1349525079753622,0.03345165547212704,-0.729401658674167
12470,-0.6726981882067219,-0.13429717482053655,0.03375787407255527,-0.7265163106159305
12471,-0.6759590755263061,-0.13365950736148782,0.033953191383408264,-0.7236398423988794
12472,-0.6791901903354409,-0.13303381876345347,0.03404192927808006,-0.7207735482219375
12473,-0.6823889005294189,-0.13241257625751504,0.0340309110418893,-0.7179181888084691
12474,-0.6855529157644673,-0.13178684380316247,0.033929414241944095,-0.7150748061146093
12475,-0.6886795946258071,-0.13114674485200434,0.033749074327463775,-0.7122454062728242
12476,-0.6917653981782574,-0.1304819356360539,0.033503687657675536,-0.7094334767577802
12477,-0.6948055001152943,-0.12978210259600803,0.03320887649221382,-0.7066443279444332
12478,-0.6977935458617798,-0.12903750164866085,0.03288161535210067,-0.7038852658301179
12479,-0.7007215502146787,-0.12823954101696972,0.032539656757656445,-0.7011656062035533
12480,-0.7035799386507345,-0.12738136278115783,0.032200918051513705,-0.6984965298622927
12481,-0.7063577541086989,-0.12645832234594587,0.031882887563742836,-0.6958907695142287
12482,-0.7090430360093841,-0.12546828580014618,0.03160208115088946,-0.6933621334710308
12483,-0.7116233288585867,-0.12441175826221874,0.031373557612615614,-0.690924911073431
12484,-0.7140862385944612,-0.12329190025531521,0.03121051078849408,-0.6885932394267307
12485,-0.7164199599386054,-0.12211445014623824,0.031123975344820705,-0.6863805102710643
12486,-0.718613738051979,-0.12088752169279955,0.03112266723934648,-0.684298860824869
12487,-0.7206582796430178,-0.11962123162250198,0.03121293087246986,-0.6823587409848431
12488,-0.7225461754537816,-0.11832713523479942,0.03139872929826401,-0.6805684962430033
12489,-0.7242724185174025,-0.11701749337173777,0.0316816270007733,-0.6789338720509631
12490,-0.725835068139665,-0.11570444343985663,0.032060767129649496,-0.677457371392439
12491,-0.7272359998007729,-0.11439919716333763,0.0325328788702795,-0.6761375097109903
12492,-0.7284815516984009,-0.11311142161026504,0.03309232414029125,-0.674968154295356
12493,-0.7295828323358515,-0.11184894661366766,0.03373115087488418,-0.6739381938086879
12494,-0.7305555202501828,-0.1106178853311798,0.03443911865197946,-0.6730317178854108
12495,-0.7314191024405903,-0.10942317840838235,0.03520368236796564,-0.6722287663234463
12496,-0.7321955967885739,-0.1082694899005353,0.036009935409865405,-0.6715066064215227
12497,-0.7329078600894601,-0.10716233182779261,0.036840536378809824,-0.6708414381015536
12498,-0.733577615314597,-0.10610929475555878,0.037675672553666564,-0.6702103871756976
12499,-0.7342233929909774,-0.10512125428112788,0.03849312970404321,-0.6695935808000821
12500,-0.7348586776759318,-0.1042133635874083,0.039268527954897665,-0.6689760084190916
12501,-0.735490589941556,-0.10340560740522725,0.039975755510932666,-0.6683488413895019
12502,-0.7361193289777039,-0.10272276895423048,0.040587607847642544,-0.6677099922093274
12503,-0.7367383942987821,-0.10219380191850708,0.041076615643643455,-0.6670638990346103
12504,-0.7373354386404348,-0.10185069924351996,0.041416010112552026,-0.6664206883826586
12505,-0.7378935535756781,-0.10172697816005194,0.04158075825552669,-0.6657949219611929
12506,-0.7383927992422945,-0.10185589626480114,0.041548617864605536,-0.6652041245763058
12507,-0.7388117778850483,-0.10226852409076978,0.04130117532766022,-0.6646672991976966
12508,-0.7391290306949989,-0.10299183540890851,0.04082481924912117,-0.6642036470910039
12509,-0.7393240917355148,-0.10404699870106414,0.04011159237968804,-0.6638316445464647
12510,-0.7393781429019497,-0.10544801995735702,0.03915986612024079,-0.6635685112786044
12511,-0.73927423269291,-0.10720081847610785,0.03797479946011732,-0.6634300889330323
12512,-0.7389969522085013,-0.10930276541028816,0.036568579760718437,-0.6634312206541582
12513,-0.7385315136345822,-0.11174268258615208,0.034960464168493306,-0.6635866716788961
12514,-0.7378623398497913,-0.11450127947426736,0.03317661764421669,-0.6639124606287992
12515,-0.7369713382319217,-0.11755200704817552,0.03124970704631355,-0.6644273958785084
12516,-0.7358360801058254,-0.12086228110748978,0.02921820649663286,-0.665154583296899
12517,-0.7344282504369749,-0.1243949544649196,0.02712540675237383,-0.6661225785357667
12518,-0.7327127236828048,-0.12810989285897742,0.025018179447008793,-0.6673658790612232
12519,-0.7306473684816779,-0.13196556999305184,0.022945588208174085,-0.668924664747011
12520,-0.7281834557821959,-0.1359206421729351,0.020957437562018677,-0.6708438934648245
12521,-0.7252665011694958,-0.13993543952445767,0.01910282395245266,-0.6731719161426792
12522,-0.721837458511588,-0.14397327386949194,0.017428741156306663,-0.6759587333969603
12523,-0.7178343265571586,-0.14800145769657305,0.015978802687668738,-0.6792539283054501
12524,-0.7131943404956841,-0.151991947046515,0.01479214395845893,-0.6831042453893564
12525,-0.7078568684193064,-0.155921557744904,0.013902542240249699,-0.6875508245614228
12526,-0.7017669248991553,-0.15977176617752234,0.01333775892841741,-0.6926262262828023
12527,-0.6948790644865593,-0.1635281700500772,0.013119083373032338,-0.698351465284554
12528,-0.6871614545200668,-0.1671797106101974,0.013261063707139373,-0.7047332319947414
12529,-0.6785999977475954,-0.17071774796756936,0.013771451092743674,-0.711761417160548
12530,-0.6692023162035503,-0.17413507847433593,0.014651399608686168,-0.7194070639620097
12531,-0.659001262008931,-0.1774250061039847,0.015895901172675458,-0.727620930006303
12532,-0.6480575245963143,-0.18058059476667432,0.0174943474940658,-0.7363328744717367
12533,-0.6364609325701419,-0.18359420420012465,0.01943109841226955,-0.7454522507184346
12534,-0.6243301807176739,-0.18645736534289878,0.02168600449485946,-0.7548693915607766
12535,-0.6118108823716818,-0.18916100546536474,0.024234900785214765,-0.7644581645683813
12536,-0.59907201173452,-0.1916959794738871,0.027050100128613128,-0.7740794815525461
12537,-0.5863009561872304,-0.19405379495620798,0.03010088903610531,-0.7835855709068266
12538,-0.5736975660303286,-0.1962273616614264,0.03335402747803696,-0.792824735589271
12539,-0.5614677255073495,-0.1982115950883676,0.03677428470585969,-0.8016462385793045
12540,-0.5498169261727649,-0.20000378450128015,0.040325050115129456,-0.8099049787007626
12541,-0.5389440883371152,-0.20160374548816984,0.04396902807866181,-0.8174657666590445
12542,-0.5290356808941118,-0.20301380877911504,0.047669003276320836,-0.8242071522584856
12543,-0.5202601964493104,-0.20423864358431273,0.051388654613513864,-0.8300247798618214
12544,-0.5127631587386342,-0.20528488011981694,0.055093381477871545,-0.8348341915100107
12545,-0.5066629262649359,-0.20616053368628734,0.058751100643014045,-0.8385729375538427
12546,-0.5020475646754892,-0.20687431102248238,0.06233297545688267,-0.8412018316467136
12547,-0.49897296300043614,-0.20743496358273125,0.06581402053842682,-0.8427052419547421
12548,-0.4974621676643692,-0.2078508670598735,0.0691735180103689,-0.84309046383101
12549,-0.49750582021306167,-0.20812987069921077,0.07239523835744358,-0.8423863083263707
12550,-0.4990637688007122,-0.20827927608788782,0.075467511342615,-0.8406409116689253
12551,-0.502068083979462,-0.20830577879584203,0.07838315609115408,-0.8379186259820173
12552,-0.5064275137593707,-0.20821532873557938,0.08113921539156299,-0.8342959747393441
12553,-0.5120330560910018,-0.20801293385169456,0.08373644222843701,-0.8298569236052286
12554,-0.5187641611492999,-0.20770239422716913,0.08617855233254067,-0.8246878437565817
12555,-0.5264950729072531,-0.2072859667428487,0.08847130489152581,-0.818872537841574
12556,-0.535100878268974,-0.20676403639122773,0.09062145861155636,-0.8124876269222643
12557,-0.5444629670726711,-0.20613485174528554,0.09263563752521434,-0.8055984706723718
12558,-0.5544736917253044,-0.20539429607964196,0.09451918298595621,-0.7982557471594575
12559,-0.5650400490622056,-0.20453563422631105,0.0962750932638896,-0.7904927980081669
12560,-0.5760863060502233,-0.20354919725987802,0.09790311223129251,-0.7823237420999546
12561,-0.5875554649069479,-0.20242205177838407,0.09939901150027436,-0.7737424752407428
12562,-0.599409275450377,-0.2011378147082555,0.10075417199577452,-0.7647230133554184
12563,-0.611626565448417,-0.1996767536650718,0.10195560477878066,-0.7552215982030607
12564,-0.6242000781930813,-0.19801613781734898,0.10298645633424841,-0.7451804158832768
12565,-0.6371323638985481,-0.19613067892364638,0.10382689749493583,-0.734532278877981
12566,-0.6504312797520332,-0.19399294511280218,0.10445523889014907,-0.7232056372863505
12567,-0.6641054639920577,-0.19157375184954933,0.1048491510417721,-0.7111295852323404
12568,-0.6781600362627571,-0.18884262335628355,0.10498687918158497,-0.6982386667355595
12569,-0.692592769458311,-0.18576842672153526,0.10484831423633359,-0.6844772365249305
12570,-0.7073909645408614,-0.18232018306040346,0.10441582227947177,-0.6698030940287364
12571,-0.7225292107047456,-0.17846793282920467,0.10367485225489113,-0.6541901252552812
12572,-0.7379681297927468,-0.1741835206352292,0.10261439737261675,-0.6376297900750866
12573,-0.7536540967582342,-0.16944125515558572,0.10122734459442656,-0.6201314744267401
12574,-0.7695198437172451,-0.16421849869956437,0.09951071600574603,-0.6017218762365873
12575,-0.7854858049146615,-0.15849632322016957,0.0974658105495302,-0.5824436932825326
12576,-0.8014620282569858,-0.15226037035672993,0.09509824033453697,-0.562353972425353
12577,-0.817350476171773,-0.1455019223616861,0.09241783872526277,-0.5415224791012678
12578,-0.833047578161807,-0.13821903215060166,0.08943843818153271,-0.5200302410737372
12579,-0.8484469479109035,-0.13041750949454264,0.08617755961470258,-0.49796816023888735
12580,-0.863442191276575,-0.12211162817359575,0.08265607700360028,-0.4754355274808672
12581,-0.8779297163767735,-0.11332450854822909,0.07889789387907449,-0.4525383740178218
12582,-0.8918114470288031,-0.10408816358724997,0.07492962723072298,-0.42938767902654945
12583,-0.9049973428321307,-0.09444318239318916,0.07078029038279045,-0.40609746324498214
12584,-0.9174076425410838,-0.08443800573066156,0.06648097960698449,-0.38278270225589744
12585,-0.9289747661748577,-0.07412777770308888,0.06206455308200652,-0.359556912926024
12586,-0.939644821445912,-0.06357284390840194,0.05756525353037105,-0.33652934673890605
12587,-0.9493786627320833,-0.05283701714469158,0.053018223126524266,-0.3138018611758166
12588,-0.9581524615179084,-0.04198572260871748,0.04845891572297276,-0.29146566149130276
12589,-0.9659577716046535,-0.03108414452430923,0.0439224565217858,-0.26959826942775583
12590,-0.9728010929596851,-0.02019549311531944,0.03944296434439647,-0.24826109186437256
12591,-0.9787029409477369,-0.009379424788779813,0.03505280450961564,-0.2274976393678929
12592,-0.9836964342791841,0.0013094219527212169,0.030781775739156258,-0.20733213718719287
12593,-0.9878254475585531,0.011822777073467006,0.026656311767587405,-0.1877683852132227
12594,-0.9911424159649572,0.02211991536738365,0.022698810516782263,-0.16878904125451677
12595,-0.9937059116077834,0.03216856930796801,0.018927183370378544,-0.1503556455678929
12596,-0.9955781408382047,0.04194547346951725,0.015354667812405031,-0.13240969576261638
12597,-0.9968225215246345,0.05143646254982987,0.011989878342301086,-0.11487499951677328
12598,-0.9975014573251422,0.06063614499566089,0.00883701686586688,-0.09766129126656012
12599,-0.9976743731854548,0.06954725185444002,0.005896169447837209,-0.08066882011529547
12600,-0.9973960693960852,0.07817973010917746,0.0031636725065896836,-0.0637935341650737
12601,-0.9967154645145236,0.08654958805624659,0.0006325777442621764,-0.04693254701444097
12602,-0.9956747793421965,0.09467751724700256,-0.0017067608667028487,-0.029989606890112656
12603,-0.9943091658654868,0.10258739889692178,-0.003865999219131104,-0.012880278538823205
12604,-0.9926467575513318,0.11030484084381703,-0.005858077955400301,0.0044634151658501636
12605,-0.9907091366620147,0.11785581985415011,-0.007696538468970686,0.022089026570835682
12606,-0.9885122352253708,0.12526539967142447,-0.009394939847180876,0.04002042524819391
12607,-0.9860676674096921,0.13255645963089333,-0.010966391879081947,0.05825526732618605
12608,-0.9833844209252328,0.13974841973819324,-0.012423173706608785,0.07676329717199437
12609,-0.9804707296398978,0.14685604204301736,-0.013776393114635941,0.09548574755092036
12610,-0.9773358854456063,0.15388844372121047,-0.015035661066123331,0.11433617261180495
12611,-0.9739917734992977,0.16084842903580404,-0.01620877998185076,0.13320292305018566
12612,-0.970453990638823,0.1677321836329848,-0.017301457677924886,0.15195325301032528
12613,-0.9667424863721449,0.17452933458974848,-0.018317074928629773,0.1704388293754664
12614,-0.962881729145392,0.18122336803031802,-0.019256550526480204,0.188502248113447
12615,-0.9589004362817807,0.187792390240026,-0.020118344388630794,0.2059840951088762
12616,-0.9548309320108174,0.19421019833287084,-0.020898618259180855,0.22273008161441435
12617,-0.9507082287217439,0.20044759912663818,-0.02159155948295264,0.23859778409440704
12618,-0.9465689161525109,0.20647391275318475,-0.02218987582194432,0.25346261175713747
12619,-0.9424498740763695,0.2122586228678382,-0.0226854557831897,0.26722285519230454
12620,-0.9383868040625858,0.21777312787588698,-0.023070139628312187,0.27980380310044567
12621,-0.9344126699627416,0.22299247795285806,-0.02333651426798503,0.2911607993406127
12622,-0.9305562161829155,0.22789692307765788,-0.023478666872860945,0.30128101222397563
12623,-0.9268406683870201,0.232473120798063,-0.02349283847083035,0.3101838668508912
12624,-0.9232825899407197,0.23671493834479912,-0.023377874544649648,0.3179203792622196
12625,-0.9198908500429539,0.24062386366977143,-0.02313537330751752,0.324571656075626
12626,-0.9166657790019757,0.24420907877977677,-0.02276953706548249,0.33024655946168985
12627,-0.9135986595235909,0.2474872569858358,-0.022286841299181088,0.3350783806028545
12628,-0.9106716243006335,0.2504821301464684,-0.021695659860553444,0.3392205405591394
12629,-0.9078579195279283,0.25322383863417364,-0.021005931391884676,0.3428415899785928
12630,-0.905122483924144,0.25574806331850425,-0.020228877362126436,0.3461198123143185
12631,-0.9024228793196313,0.25809495834132906,-0.019376746480375642,0.34923756015297386
12632,-0.8997107016566087,0.26030792175108297,-0.018462577244263242,0.35237526898829175
12633,-0.8969335830271389,0.2624322383658736,-0.017499990678626422,0.3557051092113561
12634,-0.8940377159449693,0.2645136154220983,-0.01650301442676772,0.3593845235695536
12635,-0.8909706055346109,0.2665966319019612,-0.015485914320956638,0.3635502387023095
12636,-0.8876836555488588,0.2687231515809585,-0.01446299100972412,0.36831343669398925
12637,-0.8841342137947462,0.27093078624447026,-0.013448285062641471,0.37375664489508137
12638,-0.8802867734022674,0.27325150849225455,-0.012455129810858083,0.3799327082415645
12639,-0.8761132628504875,0.2757104919274133,-0.011495537503444168,0.38686582832890404
12640,-0.8715927507428852,0.27832522020995343,-0.010579513287972369,0.3945540887174909
12641,-0.8667111129454318,0.2811048915410904,-0.0097144796918563,0.40297256521743907
12642,-0.8614610784582187,0.2840501503207151,-0.008904978412841326,0.4120762881135738
12643,-0.8558427534109289,0.2871531694233058,-0.00815272337580673,0.4218027565683645
12644,-0.8498644584793182,0.2903980813243481,-0.007456985973480524,0.43207407563100386
12645,-0.8435436126364487,0.2937617399694932,-0.006815237546026753,0.4427989353608241
12646,-0.8369073673888161,0.2972147873179047,-0.0062239500964756285,0.4538746949743902
12647,-0.8299926638935377,0.3007229731973832,-0.005679441630638562,0.46518989319607096
12648,-0.82284551357742,0.3042486425310223,-0.0051786492108175175,0.4766273784181328
12649,-0.8155196425227466,0.30775229860756026,-0.004719749118516812,0.4880678505744785
12650,-0.80807487024011,0.31119417137178446,-0.004302602770987225,0.49939332506256967
12651,-0.8005755021872247,0.31453572077571706,-0.003929028162190261,0.5104901551073016
12652,-0.7930888105335387,0.3177409827605318,-0.003602875739183691,0.5212515313408482
12653,-0.7856835980571785,0.32077766882562603,-0.003329889079051518,0.5315794946300719
12654,-0.7784288176200971,0.3236179856140036,-0.0031173739358839768,0.541386515451855
12655,-0.7713921327118946,0.3262392075835174,-0.0029737295921637456,0.5505967807651286
12656,-0.7646382747403372,0.32862404984304383,-0.002907884432292868,0.5591473761357753
12657,-0.7582271682913082,0.33076084337100964,-0.0029286500059550707,0.5669894510490452
12658,-0.7522119021251212,0.3326434822980395,-0.0030439979376126482,0.574089354003619
12659,-0.7466366558661213,0.33427114893693055,-0.003260290658862342,0.5804296722389644
12660,-0.7415347457230879,0.3356478785116218,-0.0035815412672074716,0.5860100231788471
12661,-0.7369270089390344,0.3367820282658604,-0.004008795684003995,0.5908473806571989
12662,-0.7328207580808397,0.33768568323735876,-0.004539723357561947,0.5949757249040614
12663,-0.7292095863047616,0.3383740118130199,-0.0051685025281390665,0.5984447578524555
12664,-0.7260743583068986,0.33886457946786513,-0.0058860647109974336,0.601317362414062
12665,-0.7233855101323632,0.339176638006408,-0.00668067278294376,0.6036657161068322
12666,-0.72110624790151,0.339330430193964,-0.007538702367425962,0.6055665633284437
12667,-0.7191958020811424,0.3393465625432847,-0.008445474821188712,0.6070966334151541
12668,-0.7176119752023191,0.33924548597285714,-0.009386040309855233,0.6083290896107237
12669,-0.7163126924893057,0.3390470911032393,-0.01034585527173367,0.6093313477244895
12670,-0.7152566770700488,0.338770397619915,-0.011311321440450533,0.6101641247834603
12671,-0.714403525205875,0.33843331457989256,-0.012270176989424304,0.6108813920110872
12672,-0.7137134679735516,0.33805245149790514,-0.013211759029604336,0.6115308880654247
12673,-0.7131470737682841,0.337642953679529,-0.01412717094268474,0.612154886351082
12674,-0.7126650819396037,0.33721834069183326,-0.015009376494558422,0.6127909789396054
12675,-0.712228493048615,0.33679034976554506,-0.01585322427760002,0.6134727014622402
12676,-0.7117989969243356,0.33636880384845264,-0.016655403080598964,0.6142298654005139
12677,-0.7113397645565852,0.3359615264385231,-0.017414336358132654,0.6150885251262208
12678,-0.7108165478558099,0.33557431216492706,-0.01813002348667287,0.6160706045487261
12679,-0.710198958146689,0.3352109326667884,-0.01880381949553532,0.6171933049820525
12680,-0.7094617625943924,0.33487313354723103,-0.01943812984576399,0.6184684654441904
12681,-0.7085860445858828,0.33456059570207164,-0.020036011729686172,0.6199020331688245
12682,-0.7075601038645257,0.33427088374220165,-0.02060071508924213,0.6214937472295847
12683,-0.7063800135276258,0.3339994328731647,-0.02113522297348609,0.6232370823905441
12684,-0.7050497930995069,0.33373961694177845,-0.021641843229271075,0.6251194641218247
12685,-0.7035811901494187,0.3334829246302282,-0.022121891589624625,0.6271227428711034
12686,-0.701993086312467,0.33321925912683287,-0.022575507902843225,0.6292239005992932
12687,-0.700310564178378,0.33293736238503174,-0.023001635596141004,0.6313959519112269
12688,-0.698563691526637,0.33262535581463964,-0.023398160517112805,0.6336089901119452
12689,-0.6967860928313617,0.3322713768632108,-0.023762184635763257,0.6358313239595561
12690,-0.6950133754802299,0.3318642635396694,-0.024090411002604332,0.638030668831302
12691,-0.6932814457913491,0.3313942261309845,-0.024379608443342127,0.6401753974727965
12692,-0.6916247140546626,0.33085346050697456,-0.024627104758366644,0.6422358867873522
12693,-0.6900742324250797,0.3302366619580638,-0.024831246930789856,0.6441859494402244
12694,-0.688655934432996,0.3295413863968443,-0.02499177184432541,0.6460042154417563
12695,-0.6873892161470846,0.32876821641768195,-0.025110049829986027,0.6476752490290004
12696,-0.6862860444362724,0.3279207261817941,-0.025189191512060557,0.6491902233463983
12697,-0.6853506648863918,0.3270052691698806,-0.025234028217703732,0.6505470758657557
12698,-0.6845798850418601,0.3260306227214215,-0.025250978732216937,0.6517501613753077
12699,-0.6839638462526287,0.3250075138562155,-0.02524781539261326,0.652809486599269
12700,-0.6834871653212788,0.32394802854690974,-0.025233346585742826,0.6537396521821937
12701,-0.6831303176881571,0.3228648959112099,-0.025217026049200182,0.6545586410224399
12702,-0.6828711383796933,0.32177066574341806,-0.02520848685133114,0.6552865735962086
12703,-0.6826863265238861,0.32067685300225435,-0.025217005902572545,0.6559445135915405
12704,-0.6825528512809896,0.3195931599716704,-0.025250937004910417,0.6565533749292272
12705,-0.6824491785377439,0.31852687907129945,-0.025317186158499625,0.6571329601289729
12706,-0.682356272008366,0.31748254929556174,-0.025420821684438582,0.6577011370266624
12707,-0.6822583515145766,0.31646190647262357,-0.025564895930332895,0.658273146040362
12708,-0.6821433854261203,0.31546412337546215,-0.025750506760534083,0.6588610574973369
12709,-0.682003268720771,0.31448628659800193,-0.025977084111511978,0.6594734479773736
12710,-0.6818336535439328,0.31352403281617025,-0.026242874221176455,0.6601153600084038
12711,-0.6816334501442974,0.3125722769169505,-0.026545588571951335,0.6607885528128667
12712,-0.6814040460752298,0.31162598602855246,-0.02688317310738512,0.661492011498741
12713,-0.6811483302073134,0.31068096267639334,-0.027254637735940754,0.6622226405091022
